,date,hour,temperature_2m,snowfall,rain,weather_code,snow_depth,showers,Boro,Vol,street,fromSt,toSt,Direction
5296,2024-03-12,13,45.6035,0.0,0.0,0.0,0.0,0.0,Bronx,313,PELHAM PARKWAY,Dead end,White Plains Road,EB
5297,2024-03-12,13,45.6035,0.0,0.0,0.0,0.0,0.0,Manhattan,127,PEARL STREET,Beekman Street,Dead end,EB
5298,2024-03-12,13,45.6035,0.0,0.0,0.0,0.0,0.0,Manhattan,122,PEARL STREET,Beekman Street,Dead end,WB
5299,2024-03-12,14,50.4635,0.0,0.0,0.0,0.0,0.0,Queens,54,108 STREET,32 Avenue,Northern Boulevard,NB
5300,2024-03-12,14,50.4635,0.0,0.0,0.0,0.0,0.0,Queens,41,108 STREET,32 Avenue,Northern Boulevard,SB
5301,2024-03-12,14,50.4635,0.0,0.0,0.0,0.0,0.0,Bronx,291,PELHAM PARKWAY,Dead end,White Plains Road,EB
5302,2024-03-12,14,50.4635,0.0,0.0,0.0,0.0,0.0,Manhattan,142,PEARL STREET,Beekman Street,Dead end,EB
5303,2024-03-12,14,50.4635,0.0,0.0,0.0,0.0,0.0,Manhattan,121,PEARL STREET,Beekman Street,Dead end,WB
5304,2024-03-12,15,55.413498,0.0,0.0,0.0,0.0,0.0,Queens,68,108 STREET,32 Avenue,Northern Boulevard,NB
5305,2024-03-12,15,55.413498,0.0,0.0,0.0,0.0,0.0,Queens,44,108 STREET,32 Avenue,Northern Boulevard,SB
5306,2024-03-12,15,55.413498,0.0,0.0,0.0,0.0,0.0,Bronx,317,PELHAM PARKWAY,Dead end,White Plains Road,EB
5307,2024-03-12,15,55.413498,0.0,0.0,0.0,0.0,0.0,Manhattan,148,PEARL STREET,Beekman Street,Dead end,EB
5308,2024-03-12,15,55.413498,0.0,0.0,0.0,0.0,0.0,Manhattan,123,PEARL STREET,Beekman Street,Dead end,WB
5309,2024-03-12,16,58.473503,0.0,0.0,0.0,0.0,0.0,Queens,65,108 STREET,32 Avenue,Northern Boulevard,NB
5310,2024-03-12,16,58.473503,0.0,0.0,0.0,0.0,0.0,Queens,47,108 STREET,32 Avenue,Northern Boulevard,SB
5311,2024-03-12,16,58.473503,0.0,0.0,0.0,0.0,0.0,Bronx,322,PELHAM PARKWAY,Dead end,White Plains Road,EB
5312,2024-03-12,16,58.473503,0.0,0.0,0.0,0.0,0.0,Manhattan,147,PEARL STREET,Beekman Street,Dead end,EB
5313,2024-03-12,16,58.473503,0.0,0.0,0.0,0.0,0.0,Manhattan,122,PEARL STREET,Beekman Street,Dead end,WB
5314,2024-03-12,17,62.0735,0.0,0.0,0.0,0.0,0.0,Queens,61,108 STREET,32 Avenue,Northern Boulevard,NB
5315,2024-03-12,17,62.0735,0.0,0.0,0.0,0.0,0.0,Queens,54,108 STREET,32 Avenue,Northern Boulevard,SB
5316,2024-03-12,17,62.0735,0.0,0.0,0.0,0.0,0.0,Bronx,289,PELHAM PARKWAY,Dead end,White Plains Road,EB
5317,2024-03-12,17,62.0735,0.0,0.0,0.0,0.0,0.0,Manhattan,151,PEARL STREET,Beekman Street,Dead end,EB
5318,2024-03-12,17,62.0735,0.0,0.0,0.0,0.0,0.0,Manhattan,141,PEARL STREET,Beekman Street,Dead end,WB
5319,2024-03-12,18,64.5035,0.0,0.0,0.0,0.0,0.0,Queens,72,108 STREET,32 Avenue,Northern Boulevard,NB
5320,2024-03-12,18,64.5035,0.0,0.0,0.0,0.0,0.0,Queens,67,108 STREET,32 Avenue,Northern Boulevard,SB
5321,2024-03-12,18,64.5035,0.0,0.0,0.0,0.0,0.0,Bronx,273,PELHAM PARKWAY,Dead end,White Plains Road,EB
5322,2024-03-12,18,64.5035,0.0,0.0,0.0,0.0,0.0,Manhattan,135,PEARL STREET,Beekman Street,Dead end,EB
5323,2024-03-12,18,64.5035,0.0,0.0,0.0,0.0,0.0,Manhattan,133,PEARL STREET,Beekman Street,Dead end,WB
5324,2024-03-12,19,66.5735,0.0,0.0,0.0,0.0,0.0,Queens,77,108 STREET,32 Avenue,Northern Boulevard,NB
5325,2024-03-12,19,66.5735,0.0,0.0,0.0,0.0,0.0,Queens,49,108 STREET,32 Avenue,Northern Boulevard,SB
5326,2024-03-12,19,66.5735,0.0,0.0,0.0,0.0,0.0,Bronx,229,PELHAM PARKWAY,Dead end,White Plains Road,EB
5327,2024-03-12,19,66.5735,0.0,0.0,0.0,0.0,0.0,Manhattan,131,PEARL STREET,Beekman Street,Dead end,EB
5328,2024-03-12,19,66.5735,0.0,0.0,0.0,0.0,0.0,Manhattan,142,PEARL STREET,Beekman Street,Dead end,WB
5329,2024-03-12,20,66.6635,0.0,0.0,0.0,0.0,0.0,Manhattan,141,PEARL STREET,Beekman Street,Dead end,EB
5330,2024-03-12,20,66.6635,0.0,0.0,0.0,0.0,0.0,Queens,53,108 STREET,32 Avenue,Northern Boulevard,NB
5331,2024-03-12,20,66.6635,0.0,0.0,0.0,0.0,0.0,Queens,42,108 STREET,32 Avenue,Northern Boulevard,SB
5332,2024-03-12,20,66.6635,0.0,0.0,0.0,0.0,0.0,Bronx,236,PELHAM PARKWAY,Dead end,White Plains Road,EB
5333,2024-03-12,20,66.6635,0.0,0.0,0.0,0.0,0.0,Manhattan,138,PEARL STREET,Beekman Street,Dead end,WB
5334,2024-03-12,21,66.6635,0.0,0.0,0.0,0.0,0.0,Queens,31,108 STREET,32 Avenue,Northern Boulevard,SB
5335,2024-03-12,21,66.6635,0.0,0.0,0.0,0.0,0.0,Manhattan,139,PEARL STREET,Beekman Street,Dead end,EB
5336,2024-03-12,21,66.6635,0.0,0.0,0.0,0.0,0.0,Queens,50,108 STREET,32 Avenue,Northern Boulevard,NB
5337,2024-03-12,21,66.6635,0.0,0.0,0.0,0.0,0.0,Bronx,161,PELHAM PARKWAY,Dead end,White Plains Road,EB
5338,2024-03-12,21,66.6635,0.0,0.0,0.0,0.0,0.0,Manhattan,137,PEARL STREET,Beekman Street,Dead end,WB
5339,2024-03-12,22,66.123505,0.0,0.0,0.0,0.0,0.0,Queens,36,108 STREET,32 Avenue,Northern Boulevard,SB
5340,2024-03-12,22,66.123505,0.0,0.0,0.0,0.0,0.0,Manhattan,133,PEARL STREET,Beekman Street,Dead end,EB
5341,2024-03-12,22,66.123505,0.0,0.0,0.0,0.0,0.0,Queens,33,108 STREET,32 Avenue,Northern Boulevard,NB
5342,2024-03-12,22,66.123505,0.0,0.0,0.0,0.0,0.0,Bronx,146,PELHAM PARKWAY,Dead end,White Plains Road,EB
5343,2024-03-12,22,66.123505,0.0,0.0,0.0,0.0,0.0,Manhattan,169,PEARL STREET,Beekman Street,Dead end,WB
5344,2024-03-12,23,63.2435,0.0,0.0,0.0,0.0,0.0,Queens,24,108 STREET,32 Avenue,Northern Boulevard,SB
5345,2024-03-12,23,63.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,117,PEARL STREET,Beekman Street,Dead end,EB
5346,2024-03-12,23,63.2435,0.0,0.0,0.0,0.0,0.0,Queens,31,108 STREET,32 Avenue,Northern Boulevard,NB
5347,2024-03-12,23,63.2435,0.0,0.0,0.0,0.0,0.0,Bronx,101,PELHAM PARKWAY,Dead end,White Plains Road,EB
5348,2024-03-12,23,63.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,147,PEARL STREET,Beekman Street,Dead end,WB
5349,2024-03-13,0,59.8235,0.0,0.0,1.0,0.0,0.0,Queens,31,108 STREET,32 Avenue,Northern Boulevard,SB
5350,2024-03-13,0,59.8235,0.0,0.0,1.0,0.0,0.0,Manhattan,76,PEARL STREET,Beekman Street,Dead end,EB
5351,2024-03-13,0,59.8235,0.0,0.0,1.0,0.0,0.0,Queens,22,108 STREET,32 Avenue,Northern Boulevard,NB
5352,2024-03-13,0,59.8235,0.0,0.0,1.0,0.0,0.0,Bronx,59,PELHAM PARKWAY,Dead end,White Plains Road,EB
5353,2024-03-13,0,59.8235,0.0,0.0,1.0,0.0,0.0,Manhattan,143,PEARL STREET,Beekman Street,Dead end,WB
5354,2024-03-13,1,57.7535,0.0,0.0,1.0,0.0,0.0,Queens,24,108 STREET,32 Avenue,Northern Boulevard,SB
5355,2024-03-13,1,57.7535,0.0,0.0,1.0,0.0,0.0,Manhattan,70,PEARL STREET,Beekman Street,Dead end,EB
5356,2024-03-13,1,57.7535,0.0,0.0,1.0,0.0,0.0,Queens,18,108 STREET,32 Avenue,Northern Boulevard,NB
5357,2024-03-13,1,57.7535,0.0,0.0,1.0,0.0,0.0,Bronx,27,PELHAM PARKWAY,Dead end,White Plains Road,EB
5358,2024-03-13,1,57.7535,0.0,0.0,1.0,0.0,0.0,Manhattan,79,PEARL STREET,Beekman Street,Dead end,WB
5359,2024-03-13,2,57.2135,0.0,0.0,0.0,0.0,0.0,Queens,18,108 STREET,32 Avenue,Northern Boulevard,SB
5360,2024-03-13,2,57.2135,0.0,0.0,0.0,0.0,0.0,Manhattan,57,PEARL STREET,Beekman Street,Dead end,EB
5361,2024-03-13,2,57.2135,0.0,0.0,0.0,0.0,0.0,Queens,14,108 STREET,32 Avenue,Northern Boulevard,NB
5362,2024-03-13,2,57.2135,0.0,0.0,0.0,0.0,0.0,Bronx,16,PELHAM PARKWAY,Dead end,White Plains Road,EB
5363,2024-03-13,2,57.2135,0.0,0.0,0.0,0.0,0.0,Manhattan,32,PEARL STREET,Beekman Street,Dead end,WB
5364,2024-03-13,3,54.9635,0.0,0.0,0.0,0.0,0.0,Queens,7,108 STREET,32 Avenue,Northern Boulevard,SB
5365,2024-03-13,3,54.9635,0.0,0.0,0.0,0.0,0.0,Manhattan,33,PEARL STREET,Beekman Street,Dead end,EB
5366,2024-03-13,3,54.9635,0.0,0.0,0.0,0.0,0.0,Queens,9,108 STREET,32 Avenue,Northern Boulevard,NB
5367,2024-03-13,3,54.9635,0.0,0.0,0.0,0.0,0.0,Bronx,14,PELHAM PARKWAY,Dead end,White Plains Road,EB
5368,2024-03-13,3,54.9635,0.0,0.0,0.0,0.0,0.0,Manhattan,21,PEARL STREET,Beekman Street,Dead end,WB
5369,2024-03-13,4,53.973503,0.0,0.0,0.0,0.0,0.0,Queens,1,108 STREET,32 Avenue,Northern Boulevard,SB
5370,2024-03-13,4,53.973503,0.0,0.0,0.0,0.0,0.0,Manhattan,26,PEARL STREET,Beekman Street,Dead end,EB
5371,2024-03-13,4,53.973503,0.0,0.0,0.0,0.0,0.0,Queens,3,108 STREET,32 Avenue,Northern Boulevard,NB
5372,2024-03-13,4,53.973503,0.0,0.0,0.0,0.0,0.0,Bronx,16,PELHAM PARKWAY,Dead end,White Plains Road,EB
5373,2024-03-13,4,53.973503,0.0,0.0,0.0,0.0,0.0,Manhattan,28,PEARL STREET,Beekman Street,Dead end,WB
5374,2024-03-13,5,51.0035,0.0,0.0,0.0,0.0,0.0,Queens,5,108 STREET,32 Avenue,Northern Boulevard,SB
5375,2024-03-13,5,51.0035,0.0,0.0,0.0,0.0,0.0,Manhattan,21,PEARL STREET,Beekman Street,Dead end,EB
5376,2024-03-13,5,51.0035,0.0,0.0,0.0,0.0,0.0,Queens,10,108 STREET,32 Avenue,Northern Boulevard,NB
5377,2024-03-13,5,51.0035,0.0,0.0,0.0,0.0,0.0,Bronx,39,PELHAM PARKWAY,Dead end,White Plains Road,EB
5378,2024-03-13,5,51.0035,0.0,0.0,0.0,0.0,0.0,Manhattan,25,PEARL STREET,Beekman Street,Dead end,WB
5379,2024-03-13,6,49.8335,0.0,0.0,0.0,0.0,0.0,Queens,10,108 STREET,32 Avenue,Northern Boulevard,SB
5380,2024-03-13,6,49.8335,0.0,0.0,0.0,0.0,0.0,Manhattan,20,PEARL STREET,Beekman Street,Dead end,EB
5381,2024-03-13,6,49.8335,0.0,0.0,0.0,0.0,0.0,Queens,23,108 STREET,32 Avenue,Northern Boulevard,NB
5382,2024-03-13,6,49.8335,0.0,0.0,0.0,0.0,0.0,Bronx,167,PELHAM PARKWAY,Dead end,White Plains Road,EB
5383,2024-03-13,6,49.8335,0.0,0.0,0.0,0.0,0.0,Manhattan,40,PEARL STREET,Beekman Street,Dead end,WB
5384,2024-03-13,7,47.8535,0.0,0.0,0.0,0.0,0.0,Queens,31,108 STREET,32 Avenue,Northern Boulevard,SB
5385,2024-03-13,7,47.8535,0.0,0.0,0.0,0.0,0.0,Manhattan,54,PEARL STREET,Beekman Street,Dead end,EB
5386,2024-03-13,7,47.8535,0.0,0.0,0.0,0.0,0.0,Queens,33,108 STREET,32 Avenue,Northern Boulevard,NB
5387,2024-03-13,7,47.8535,0.0,0.0,0.0,0.0,0.0,Bronx,347,PELHAM PARKWAY,Dead end,White Plains Road,EB
5388,2024-03-13,7,47.8535,0.0,0.0,0.0,0.0,0.0,Manhattan,77,PEARL STREET,Beekman Street,Dead end,WB
5389,2024-03-13,8,45.6935,0.0,0.0,0.0,0.0,0.0,Queens,36,108 STREET,32 Avenue,Northern Boulevard,SB
5390,2024-03-13,8,45.6935,0.0,0.0,0.0,0.0,0.0,Bronx,227,PELHAM PARKWAY,Dead end,White Plains Road,EB
5391,2024-03-13,8,45.6935,0.0,0.0,0.0,0.0,0.0,Manhattan,91,PEARL STREET,Beekman Street,Dead end,EB
5392,2024-03-13,8,45.6935,0.0,0.0,0.0,0.0,0.0,Queens,56,108 STREET,32 Avenue,Northern Boulevard,NB
5393,2024-03-13,8,45.6935,0.0,0.0,0.0,0.0,0.0,Manhattan,113,PEARL STREET,Beekman Street,Dead end,WB
5394,2024-03-13,9,44.5235,0.0,0.0,0.0,0.0,0.0,Queens,43,108 STREET,32 Avenue,Northern Boulevard,SB
5395,2024-03-13,9,44.5235,0.0,0.0,0.0,0.0,0.0,Bronx,239,PELHAM PARKWAY,Dead end,White Plains Road,EB
5396,2024-03-13,9,44.5235,0.0,0.0,0.0,0.0,0.0,Manhattan,119,PEARL STREET,Beekman Street,Dead end,EB
5397,2024-03-13,9,44.5235,0.0,0.0,0.0,0.0,0.0,Queens,81,108 STREET,32 Avenue,Northern Boulevard,NB
5398,2024-03-13,9,44.5235,0.0,0.0,0.0,0.0,0.0,Manhattan,159,PEARL STREET,Beekman Street,Dead end,WB
5399,2024-03-13,10,43.8935,0.0,0.0,0.0,0.0,0.0,Queens,39,108 STREET,32 Avenue,Northern Boulevard,SB
5400,2024-03-13,10,43.8935,0.0,0.0,0.0,0.0,0.0,Bronx,290,PELHAM PARKWAY,Dead end,White Plains Road,EB
5401,2024-03-13,10,43.8935,0.0,0.0,0.0,0.0,0.0,Manhattan,131,PEARL STREET,Beekman Street,Dead end,EB
5402,2024-03-13,10,43.8935,0.0,0.0,0.0,0.0,0.0,Queens,53,108 STREET,32 Avenue,Northern Boulevard,NB
5403,2024-03-13,10,43.8935,0.0,0.0,0.0,0.0,0.0,Manhattan,167,PEARL STREET,Beekman Street,Dead end,WB
5404,2024-03-13,11,42.7235,0.0,0.0,0.0,0.0,0.0,Queens,48,108 STREET,32 Avenue,Northern Boulevard,SB
5405,2024-03-13,11,42.7235,0.0,0.0,0.0,0.0,0.0,Bronx,281,PELHAM PARKWAY,Dead end,White Plains Road,EB
5406,2024-03-13,11,42.7235,0.0,0.0,0.0,0.0,0.0,Manhattan,140,PEARL STREET,Beekman Street,Dead end,EB
5407,2024-03-13,11,42.7235,0.0,0.0,0.0,0.0,0.0,Queens,54,108 STREET,32 Avenue,Northern Boulevard,NB
5408,2024-03-13,11,42.7235,0.0,0.0,0.0,0.0,0.0,Manhattan,156,PEARL STREET,Beekman Street,Dead end,WB
5409,2024-03-13,12,45.3335,0.0,0.0,0.0,0.0,0.0,Queens,49,108 STREET,32 Avenue,Northern Boulevard,SB
5410,2024-03-13,12,45.3335,0.0,0.0,0.0,0.0,0.0,Bronx,306,PELHAM PARKWAY,Dead end,White Plains Road,EB
5411,2024-03-13,12,45.3335,0.0,0.0,0.0,0.0,0.0,Manhattan,124,PEARL STREET,Beekman Street,Dead end,EB
5412,2024-03-13,12,45.3335,0.0,0.0,0.0,0.0,0.0,Queens,47,108 STREET,32 Avenue,Northern Boulevard,NB
5413,2024-03-13,12,45.3335,0.0,0.0,0.0,0.0,0.0,Manhattan,108,PEARL STREET,Beekman Street,Dead end,WB
5414,2024-03-13,13,49.9235,0.0,0.0,2.0,0.0,0.0,Queens,41,108 STREET,32 Avenue,Northern Boulevard,SB
5415,2024-03-13,13,49.9235,0.0,0.0,2.0,0.0,0.0,Bronx,306,PELHAM PARKWAY,Dead end,White Plains Road,EB
5416,2024-03-13,13,49.9235,0.0,0.0,2.0,0.0,0.0,Manhattan,144,PEARL STREET,Beekman Street,Dead end,EB
5417,2024-03-13,13,49.9235,0.0,0.0,2.0,0.0,0.0,Queens,44,108 STREET,32 Avenue,Northern Boulevard,NB
5418,2024-03-13,13,49.9235,0.0,0.0,2.0,0.0,0.0,Manhattan,125,PEARL STREET,Beekman Street,Dead end,WB
5419,2024-03-13,14,54.5135,0.0,0.0,3.0,0.0,0.0,Queens,39,108 STREET,32 Avenue,Northern Boulevard,SB
5420,2024-03-13,14,54.5135,0.0,0.0,3.0,0.0,0.0,Bronx,318,PELHAM PARKWAY,Dead end,White Plains Road,EB
5421,2024-03-13,14,54.5135,0.0,0.0,3.0,0.0,0.0,Manhattan,147,PEARL STREET,Beekman Street,Dead end,EB
5422,2024-03-13,14,54.5135,0.0,0.0,3.0,0.0,0.0,Queens,44,108 STREET,32 Avenue,Northern Boulevard,NB
5423,2024-03-13,14,54.5135,0.0,0.0,3.0,0.0,0.0,Manhattan,129,PEARL STREET,Beekman Street,Dead end,WB
5424,2024-03-13,15,60.0035,0.0,0.0,1.0,0.0,0.0,Queens,53,108 STREET,32 Avenue,Northern Boulevard,SB
5425,2024-03-13,15,60.0035,0.0,0.0,1.0,0.0,0.0,Bronx,307,PELHAM PARKWAY,Dead end,White Plains Road,EB
5426,2024-03-13,15,60.0035,0.0,0.0,1.0,0.0,0.0,Manhattan,161,PEARL STREET,Beekman Street,Dead end,EB
5427,2024-03-13,15,60.0035,0.0,0.0,1.0,0.0,0.0,Queens,58,108 STREET,32 Avenue,Northern Boulevard,NB
5428,2024-03-13,15,60.0035,0.0,0.0,1.0,0.0,0.0,Manhattan,119,PEARL STREET,Beekman Street,Dead end,WB
5429,2024-03-13,16,60.633503,0.0,0.0,2.0,0.0,0.0,Queens,51,108 STREET,32 Avenue,Northern Boulevard,SB
5430,2024-03-13,16,60.633503,0.0,0.0,2.0,0.0,0.0,Bronx,321,PELHAM PARKWAY,Dead end,White Plains Road,EB
5431,2024-03-13,16,60.633503,0.0,0.0,2.0,0.0,0.0,Manhattan,155,PEARL STREET,Beekman Street,Dead end,EB
5432,2024-03-13,16,60.633503,0.0,0.0,2.0,0.0,0.0,Queens,59,108 STREET,32 Avenue,Northern Boulevard,NB
5433,2024-03-13,16,60.633503,0.0,0.0,2.0,0.0,0.0,Manhattan,125,PEARL STREET,Beekman Street,Dead end,WB
5434,2024-03-13,17,61.9835,0.0,0.0,2.0,0.0,0.0,Queens,57,108 STREET,32 Avenue,Northern Boulevard,SB
5435,2024-03-13,17,61.9835,0.0,0.0,2.0,0.0,0.0,Bronx,296,PELHAM PARKWAY,Dead end,White Plains Road,EB
5436,2024-03-13,17,61.9835,0.0,0.0,2.0,0.0,0.0,Manhattan,168,PEARL STREET,Beekman Street,Dead end,EB
5437,2024-03-13,17,61.9835,0.0,0.0,2.0,0.0,0.0,Queens,61,108 STREET,32 Avenue,Northern Boulevard,NB
5438,2024-03-13,17,61.9835,0.0,0.0,2.0,0.0,0.0,Manhattan,133,PEARL STREET,Beekman Street,Dead end,WB
5439,2024-03-13,18,61.083504,0.0,0.0,2.0,0.0,0.0,Queens,68,108 STREET,32 Avenue,Northern Boulevard,SB
5440,2024-03-13,18,61.083504,0.0,0.0,2.0,0.0,0.0,Bronx,283,PELHAM PARKWAY,Dead end,White Plains Road,EB
5441,2024-03-13,18,61.083504,0.0,0.0,2.0,0.0,0.0,Manhattan,149,PEARL STREET,Beekman Street,Dead end,EB
5442,2024-03-13,18,61.083504,0.0,0.0,2.0,0.0,0.0,Queens,72,108 STREET,32 Avenue,Northern Boulevard,NB
5443,2024-03-13,18,61.083504,0.0,0.0,2.0,0.0,0.0,Manhattan,100,PEARL STREET,Beekman Street,Dead end,WB
5444,2024-03-13,19,60.5435,0.0,0.0,0.0,0.0,0.0,Queens,57,108 STREET,32 Avenue,Northern Boulevard,SB
5445,2024-03-13,19,60.5435,0.0,0.0,0.0,0.0,0.0,Bronx,259,PELHAM PARKWAY,Dead end,White Plains Road,EB
5446,2024-03-13,19,60.5435,0.0,0.0,0.0,0.0,0.0,Manhattan,157,PEARL STREET,Beekman Street,Dead end,EB
5447,2024-03-13,19,60.5435,0.0,0.0,0.0,0.0,0.0,Queens,76,108 STREET,32 Avenue,Northern Boulevard,NB
5448,2024-03-13,19,60.5435,0.0,0.0,0.0,0.0,0.0,Manhattan,142,PEARL STREET,Beekman Street,Dead end,WB
5449,2024-03-13,20,60.0935,0.0,0.0,0.0,0.0,0.0,Queens,50,108 STREET,32 Avenue,Northern Boulevard,SB
5450,2024-03-13,20,60.0935,0.0,0.0,0.0,0.0,0.0,Bronx,287,PELHAM PARKWAY,Dead end,White Plains Road,EB
5451,2024-03-13,20,60.0935,0.0,0.0,0.0,0.0,0.0,Manhattan,132,PEARL STREET,Beekman Street,Dead end,EB
5452,2024-03-13,20,60.0935,0.0,0.0,0.0,0.0,0.0,Queens,62,108 STREET,32 Avenue,Northern Boulevard,NB
5453,2024-03-13,20,60.0935,0.0,0.0,0.0,0.0,0.0,Manhattan,96,PEARL STREET,Beekman Street,Dead end,WB
5454,2024-03-13,21,57.5735,0.0,0.0,0.0,0.0,0.0,Queens,37,108 STREET,32 Avenue,Northern Boulevard,SB
5455,2024-03-13,21,57.5735,0.0,0.0,0.0,0.0,0.0,Bronx,167,PELHAM PARKWAY,Dead end,White Plains Road,EB
5456,2024-03-13,21,57.5735,0.0,0.0,0.0,0.0,0.0,Manhattan,133,PEARL STREET,Beekman Street,Dead end,EB
5457,2024-03-13,21,57.5735,0.0,0.0,0.0,0.0,0.0,Queens,63,108 STREET,32 Avenue,Northern Boulevard,NB
5458,2024-03-13,21,57.5735,0.0,0.0,0.0,0.0,0.0,Manhattan,115,PEARL STREET,Beekman Street,Dead end,WB
5459,2024-03-13,22,55.0535,0.0,0.0,0.0,0.0,0.0,Queens,38,108 STREET,32 Avenue,Northern Boulevard,SB
5460,2024-03-13,22,55.0535,0.0,0.0,0.0,0.0,0.0,Bronx,122,PELHAM PARKWAY,Dead end,White Plains Road,EB
5461,2024-03-13,22,55.0535,0.0,0.0,0.0,0.0,0.0,Manhattan,143,PEARL STREET,Beekman Street,Dead end,EB
5462,2024-03-13,22,55.0535,0.0,0.0,0.0,0.0,0.0,Queens,39,108 STREET,32 Avenue,Northern Boulevard,NB
5463,2024-03-13,22,55.0535,0.0,0.0,0.0,0.0,0.0,Manhattan,129,PEARL STREET,Beekman Street,Dead end,WB
5464,2024-03-13,23,51.6335,0.0,0.0,0.0,0.0,0.0,Queens,24,108 STREET,32 Avenue,Northern Boulevard,SB
5465,2024-03-13,23,51.6335,0.0,0.0,0.0,0.0,0.0,Bronx,109,PELHAM PARKWAY,Dead end,White Plains Road,EB
5466,2024-03-13,23,51.6335,0.0,0.0,0.0,0.0,0.0,Manhattan,145,PEARL STREET,Beekman Street,Dead end,EB
5467,2024-03-13,23,51.6335,0.0,0.0,0.0,0.0,0.0,Queens,39,108 STREET,32 Avenue,Northern Boulevard,NB
5468,2024-03-13,23,51.6335,0.0,0.0,0.0,0.0,0.0,Manhattan,96,PEARL STREET,Beekman Street,Dead end,WB
5469,2024-03-14,0,49.5635,0.0,0.0,0.0,0.0,0.0,Manhattan,68,ST JAMES PLACE,Madison Street,James Street,NB
5470,2024-03-14,0,49.5635,0.0,0.0,0.0,0.0,0.0,Bronx,83,PELHAM PARKWAY,Dead end,White Plains Road,EB
5471,2024-03-14,0,49.5635,0.0,0.0,0.0,0.0,0.0,Manhattan,114,PEARL STREET,Beekman Street,Dead end,EB
5472,2024-03-14,0,49.5635,0.0,0.0,0.0,0.0,0.0,Manhattan,99,PEARL STREET,Beekman Street,Dead end,WB
5473,2024-03-14,0,49.5635,0.0,0.0,0.0,0.0,0.0,Manhattan,50,ST JAMES PLACE,Madison Street,James Street,SB
5474,2024-03-14,1,47.5835,0.0,0.0,0.0,0.0,0.0,Manhattan,68,ST JAMES PLACE,Madison Street,James Street,NB
5475,2024-03-14,1,47.5835,0.0,0.0,0.0,0.0,0.0,Bronx,42,PELHAM PARKWAY,Dead end,White Plains Road,EB
5476,2024-03-14,1,47.5835,0.0,0.0,0.0,0.0,0.0,Manhattan,96,PEARL STREET,Beekman Street,Dead end,EB
5477,2024-03-14,1,47.5835,0.0,0.0,0.0,0.0,0.0,Manhattan,76,PEARL STREET,Beekman Street,Dead end,WB
5478,2024-03-14,1,47.5835,0.0,0.0,0.0,0.0,0.0,Manhattan,44,ST JAMES PLACE,Madison Street,James Street,SB
5479,2024-03-14,2,47.3135,0.0,0.0,0.0,0.0,0.0,Manhattan,44,ST JAMES PLACE,Madison Street,James Street,NB
5480,2024-03-14,2,47.3135,0.0,0.0,0.0,0.0,0.0,Bronx,23,PELHAM PARKWAY,Dead end,White Plains Road,EB
5481,2024-03-14,2,47.3135,0.0,0.0,0.0,0.0,0.0,Manhattan,56,PEARL STREET,Beekman Street,Dead end,EB
5482,2024-03-14,2,47.3135,0.0,0.0,0.0,0.0,0.0,Manhattan,40,PEARL STREET,Beekman Street,Dead end,WB
5483,2024-03-14,2,47.3135,0.0,0.0,0.0,0.0,0.0,Manhattan,29,ST JAMES PLACE,Madison Street,James Street,SB
5484,2024-03-14,3,46.3235,0.0,0.0,0.0,0.0,0.0,Bronx,17,PELHAM PARKWAY,Dead end,White Plains Road,EB
5485,2024-03-14,3,46.3235,0.0,0.0,0.0,0.0,0.0,Manhattan,35,PEARL STREET,Beekman Street,Dead end,EB
5486,2024-03-14,3,46.3235,0.0,0.0,0.0,0.0,0.0,Manhattan,24,ST JAMES PLACE,Madison Street,James Street,NB
5487,2024-03-14,3,46.3235,0.0,0.0,0.0,0.0,0.0,Manhattan,27,PEARL STREET,Beekman Street,Dead end,WB
5488,2024-03-14,3,46.3235,0.0,0.0,0.0,0.0,0.0,Manhattan,21,ST JAMES PLACE,Madison Street,James Street,SB
5489,2024-03-14,4,45.5135,0.0,0.0,0.0,0.0,0.0,Bronx,22,PELHAM PARKWAY,Dead end,White Plains Road,EB
5490,2024-03-14,4,45.5135,0.0,0.0,0.0,0.0,0.0,Manhattan,22,PEARL STREET,Beekman Street,Dead end,EB
5491,2024-03-14,4,45.5135,0.0,0.0,0.0,0.0,0.0,Manhattan,20,ST JAMES PLACE,Madison Street,James Street,NB
5492,2024-03-14,4,45.5135,0.0,0.0,0.0,0.0,0.0,Manhattan,26,PEARL STREET,Beekman Street,Dead end,WB
5493,2024-03-14,4,45.5135,0.0,0.0,0.0,0.0,0.0,Manhattan,14,ST JAMES PLACE,Madison Street,James Street,SB
5494,2024-03-14,5,45.2435,0.0,0.0,0.0,0.0,0.0,Bronx,41,PELHAM PARKWAY,Dead end,White Plains Road,EB
5495,2024-03-14,5,45.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,31,PEARL STREET,Beekman Street,Dead end,EB
5496,2024-03-14,5,45.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,23,ST JAMES PLACE,Madison Street,James Street,NB
5497,2024-03-14,5,45.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,32,PEARL STREET,Beekman Street,Dead end,WB
5498,2024-03-14,5,45.2435,0.0,0.0,0.0,0.0,0.0,Manhattan,17,ST JAMES PLACE,Madison Street,James Street,SB
